# Citry v1 beta Stage 0 change ledger
# Baseline: B0-20260723T132129Z-53aec721
# Snapshot command: git -c core.quotepath=false status --porcelain=v1 --untracked-files=all
# provisional_path_class is derived from path/status only and must be verified in later stages.
status	path	tracked_state	size_bytes	provisional_path_class	ownership_state	baseline
??	docs/design/alpinejs/rootless_lifecycle_adapter.js	untracked	20742	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/rootless_lifecycle_harness.py	untracked	11548	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/rootless_lifecycle_scenarios.js	untracked	25914	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/slots_scope_adapter.js	untracked	10517	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/slots_scope_harness.py	untracked	26461	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/slots_scope_scenarios.js	untracked	17954	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/slots_scope_server_harness.py	untracked	6382	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-citry-handler-refs.md	untracked	17714	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-component-identity.md	untracked	29570	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-keyed-morph.md	untracked	23690	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-morph-alpine.md	untracked	23885	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-root-group.md	untracked	14489	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/spike-rootless-lifecycle.md	untracked	20564	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs/xprops_round_two_harness.py	untracked	5619	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/alpinejs_plan.md	untracked	47626	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/asset_compiler.md	untracked	76255	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/asset_compiler_plan.md	untracked	28730	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/caching.md	untracked	66893	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/component_initialization.md	untracked	16476	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/component_introspection.md	untracked	53600	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/component_publishing.md	untracked	2581	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/component_tracing.md	untracked	10077	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/docs_site.md	untracked	47855	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/docs_site_content_port_audit.md	untracked	26079	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/docs_site_feature_inventory.md	untracked	90567	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/docs_site_parity_audit.md	untracked	71702	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/esm.md	untracked	14102	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/README.md	untracked	11997	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/actions-semantics-report.md	untracked	41029	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/analysis-nested-anchor-continuity.md	untracked	56049	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/analysis-target-other-renders.md	untracked	76805	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/audit-chunk-1.md	untracked	22028	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/audit-chunk-2.md	untracked	18959	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/audit-chunk-3.md	untracked	21952	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/audit-chunk-4.md	untracked	21211	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/audit-context.md	untracked	9917	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/binding-models-report.md	untracked	55533	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/design-A-dx-first.md	untracked	57290	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/design-B-contract-first.md	untracked	78259	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/design-C-supersede-first.md	untracked	54935	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/judge-1-practicality.md	untracked	19491	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/judge-2-user.md	untracked	19696	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-citry-extensions.md	untracked	22837	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-citry-history.md	untracked	21476	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-ecosystem.md	untracked	24650	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-js-runtime.md	untracked	17577	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-livecomponents.md	untracked	20818	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-old-djc.md	untracked	27520	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-tetra.md	untracked	20410	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/recon-unicorn.md	untracked	23336	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/research-rerender-preservation-and-concurrency.md	untracked	70244	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/events_research/typing-lab-report.md	untracked	20433	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/extensions_commands.md	untracked	23553	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/extensions_debug.md	untracked	14259	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/extensions_roadmap.md	untracked	11560	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_integration.md	untracked	58877	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/README.md	untracked	3272	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/design-A-ship-first.md	untracked	31371	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/design-B-platform-first.md	untracked	39994	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/design-C-ecosystem-first.md	untracked	44591	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/judge-1-maintainer-cost.md	untracked	32762	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/judge-2-user-experience.md	untracked	27720	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/recon-citry-tooling-surface.md	untracked	29514	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/recon-framework-tooling-field.md	untracked	32216	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/recon-lsp-architectures.md	untracked	36868	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/recon-python-template-tooling.md	untracked	31413	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ide_research/recon-vue-tooling.md	untracked	33294	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_library_plan.md	untracked	17821	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/README.md	untracked	2644	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/architecture-options.md	untracked	26315	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/candidate-map.md	untracked	26734	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/citry-baseline.md	untracked	11166	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/citry-fit-matrix.md	untracked	28843	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/complaint-register.md	untracked	15876	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/component-taxonomy.md	untracked	36741	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/customization-patterns.md	untracked	38698	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/local-prior-art.md	untracked	33853	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/product-charter.md	untracked	14117	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/quality-test-strategy.md	untracked	20380	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-ant-design.md	untracked	29151	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-base-shadcn.md	untracked	27452	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-bootstrap.md	untracked	19083	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-chakra-ark-zag.md	untracked	32195	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-django-formset.md	untracked	22331	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-mantine.md	untracked	27424	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-primevue.md	untracked	22419	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-python-component-packaging.md	untracked	22886	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-react-aria.md	untracked	25053	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-reka-nuxt.md	untracked	24441	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-vuetify.md	untracked	28854	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/ui_research/recon-web-awesome.md	untracked	19572	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/v1_beta_launch_plan.md	untracked	47299	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs/design/v1_beta_research/README.md	untracked	1037	research_or_design_evidence	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/_vendor/LICENSE-mike.txt	untracked	1861	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/_vendor/__init__.py	untracked	233	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/_vendor/mike_redirect.html	untracked	378	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/_vendor/mike_versions.py	untracked	9870	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/annotation.py	untracked	3937	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/assemble.py	untracked	8874	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/base_path.py	untracked	2804	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/bootstrap.py	untracked	8385	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/builtin.py	untracked	1055	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/docstring.py	untracked	1190	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/example_card.py	untracked	4585	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/image.py	untracked	1252	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/include_file.py	untracked	1651	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/og_card.py	untracked	4836	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/people.py	untracked	1604	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/reference_symbol.py	untracked	3950	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/search_modal.py	untracked	4286	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/user_grid.py	untracked	1629	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/components/version_picker.py	untracked	1923	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/_nav.yml	untracked	4043	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/about/benchmarks.md	untracked	2950	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/about/compatibility.md	untracked	2828	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/alpine-runtime.md	untracked	5201	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/caching.md	untracked	12430	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/dynamic-components.md	untracked	5915	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/extensions.md	untracked	14182	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/hooks.md	untracked	9168	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/html-fragments.md	untracked	5896	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/js-and-css-dependencies.md	untracked	10012	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/performance.md	untracked	5670	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/share-components.md	untracked	5475	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/advanced/testing.md	untracked	7018	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/cli.md	untracked	6639	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/ai-bot-policy.md	untracked	1431	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/code-of-conduct.md	untracked	178	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/contributing.md	untracked	3293	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/development.md	untracked	12191	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/help.md	untracked	2171	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/license.md	untracked	268	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/community/people.md	untracked	467	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/client-interactivity.md	untracked	7103	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/components.md	untracked	5551	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/error-boundaries.md	untracked	4195	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/html-attributes.md	untracked	7553	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/provide-and-inject.md	untracked	10216	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/registration.md	untracked	10613	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/rendering.md	untracked	8644	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/slots.md	untracked	11967	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/subclassing.md	untracked	7014	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/concepts/typing-and-validation.md	untracked	9923	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/examples.md	untracked	1290	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/adding-dependencies.md	untracked	11010	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/adding-js-and-css.md	untracked	10378	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/adding-slots.md	untracked	3400	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/components-in-templates.md	untracked	4129	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/installation.md	untracked	3640	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/parametrising-components.md	untracked	5021	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/getting-started/your-first-component.md	untracked	3586	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/dev-server.md	untracked	9354	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/events-migration-parity.md	untracked	18205	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/migrate-from-component-view.md	untracked	7167	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/migrate-from-django-unicorn.md	untracked	7909	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/migrate-from-livecomponents.md	untracked	8934	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/migrate-from-tetra.md	untracked	8461	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/server-events.md	untracked	23455	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/guides/troubleshooting.md	untracked	9102	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/index.md	untracked	8831	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/security.md	untracked	11665	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/syntax/comments.md	untracked	3190	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/syntax/control-flow.md	untracked	4802	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/syntax/dynamic-attributes.md	untracked	5141	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/syntax/expressions.md	untracked	5028	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/syntax/nested-templates.md	untracked	3858	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/content/web-frameworks.md	untracked	7746	documentation	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/crossrefs.py	untracked	7911	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/data/people.yml	untracked	8744	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/docs_versions.toml	untracked	1965	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/card/component.py	untracked	935	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/card/page.py	untracked	582	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/card/test_example_card.py	untracked	478	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/control_flow/component.py	untracked	2292	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/control_flow/page.py	untracked	927	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/control_flow/test_example_control_flow.py	untracked	590	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/error_fallback/component.py	untracked	974	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/error_fallback/page.py	untracked	1085	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/error_fallback/test_example_error_fallback.py	untracked	605	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/form_submission/component.py	untracked	2684	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/form_submission/page.py	untracked	604	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/form_submission/test_example_form_submission.py	untracked	469	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/fragments/component.py	untracked	1587	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/fragments/page.py	untracked	1527	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/fragments/test_example_fragments.py	untracked	438	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/provide_inject/component.py	untracked	940	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/provide_inject/page.py	untracked	1222	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/provide_inject/test_example_provide_inject.py	untracked	490	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/recursion/component.py	untracked	1898	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/recursion/page.py	untracked	1549	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/recursion/test_example_recursion.py	untracked	478	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/slots/component.py	untracked	1996	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/slots/page.py	untracked	1413	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/slots/test_example_slots.py	untracked	508	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/tabs/component.py	untracked	3522	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/tabs/page.py	untracked	1254	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/examples/tabs/test_example_tabs.py	untracked	474	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/git_metadata.py	untracked	5026	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/__init__.py	untracked	6008	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/alt_text.py	untracked	1032	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/anchor.py	untracked	1729	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/api_symbols.py	untracked	2567	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/asset.py	untracked	3007	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/base.py	untracked	2916	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/code_lang.py	untracked	1225	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/component_fence.py	untracked	3006	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/cross_version_link.py	untracked	3614	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/example_contract.py	untracked	3498	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/fence_validator.py	untracked	3949	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/frontmatter.py	untracked	3606	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/headings.py	untracked	1225	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/html_wellformed.py	untracked	1236	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/internal_link.py	untracked	1608	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/json_ld.py	untracked	2623	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/lexer_alias.py	untracked	1677	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/nav.py	untracked	2633	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/redirect_target.py	untracked	1595	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/single_h1.py	untracked	972	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/site_index.py	untracked	10040	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/snippet_path.py	untracked	2650	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/guards/versions_manifest.py	untracked	6493	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/inventory.py	untracked	3697	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/links.py	untracked	6868	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/llms.py	untracked	4747	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/minify.py	untracked	2806	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/pagefind.py	untracked	2879	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/redirects.py	untracked	2539	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/reference.py	untracked	15994	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/reference_pages.py	untracked	9883	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/release_notes.py	untracked	9935	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/seo.py	untracked	8255	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/__init__.py	untracked	60	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/_verify_events_migrations.py	untracked	4747	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/migrate_component_view.py	untracked	3135	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/migrate_livecomponents.py	untracked	2515	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/migrate_tetra.py	untracked	2419	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/snippets/migrate_unicorn.py	untracked	3150	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/social_cards.py	untracked	8274	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/static/css/reference.css	untracked	2494	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/static/img/benchmark.png	untracked	84693	binary_or_reference	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/static/img/favicon.png	untracked	8170	binary_or_reference	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/static/img/favicon.svg	untracked	1167	unclassified	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/static_deps.py	untracked	4113	source_or_config	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/e2e/conftest.py	untracked	2157	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/e2e/test_docs_e2e.py	untracked	5896	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/snapshots/about_benchmarks.content.html	untracked	3698	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/snapshots/getting-started_your-first-component.content.html	untracked	7676	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/snapshots/syntax_control-flow.content.html	untracked	12013	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_annotation.py	untracked	3167	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_assemble.py	untracked	5948	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
??	docs_site/tests/test_base_path.py	untracked	1934	test_or_fixture	unassigned	B0-20260723T132129Z-53aec721
